Symbol,Model,RMSE,MAE,QLIKE,UnderPred_Rate,Count
.GSPTSE,LSTM-MSE,0.004737310522046797,0.0027816096225923882,0.5338064578248161,43.68070953436807,2706.0
.GSPTSE,LSTM-QLIKE,0.004739904866934146,0.003024683050415696,0.44556160667376,32.88987435328899,2706.0
.HSI,GRU-AFBRL,0.004242094056341114,0.0028040765186083563,0.32612942834603675,32.17279174725983,3102.0
.HSI,GRU-AFBRL-Original,0.004275694323084227,0.002737185504242917,0.330330395693879,33.301096067053514,3102.0
.HSI,GRU-MSE,0.3402025476747711,0.02050086480064568,0.3572279014179657,38.10444874274662,3102.0
.HSI,GRU-QLIKE,0.0038349685081715988,0.0027612298473128102,0.3031340624214149,31.399097356544164,3102.0
.HSI,LSTM-AFBRL,0.004597308348846607,0.002951324439785298,0.3836835417611493,33.49451966473243,3102.0
.HSI,LSTM-AFBRL-Original,0.004998382884438762,0.003157105147016044,0.5044287474056275,34.784010315925215,3102.0
.HSI,LSTM-MSE,0.02568108526095527,0.004637511645815168,0.39035021893459176,36.686009026434554,3102.0
.HSI,LSTM-QLIKE,0.0041900426447533026,0.002889503965650124,0.33182340349426015,31.463571889103804,3102.0
.IBEX,GRU-AFBRL,0.004629996824562195,0.0032034546077939737,0.3139218938358288,35.67870485678705,3212.0
.IBEX,GRU-AFBRL-Original,0.0051850872660664585,0.0034872979315814932,0.4319321581684779,41.43835616438356,3212.0
.IBEX,GRU-MSE,0.004477256417215629,0.0029469003707592468,0.29038807122396393,42.403486924034866,3212.0
.IBEX,GRU-QLIKE,0.004497249506320332,0.0031082508329822803,0.2951459637389171,35.52303860523038,3212.0
.IBEX,LSTM-AFBRL,0.005108869314944618,0.0034842273982965445,0.39455497911834303,38.16936488169365,3212.0
.IBEX,LSTM-AFBRL-Original,0.00558740357202902,0.0038516376818209957,0.5317052094359923,40.971357409713576,3212.0
.IBEX,LSTM-MSE,0.004755551713474253,0.003212258966747243,0.3757669011822897,42.092154420921545,3212.0
.IBEX,LSTM-QLIKE,0.004888989777826298,0.0034751253214710333,0.37775928024957084,36.394769613947695,3212.0
.IXIC,GRU-AFBRL,0.004035530254444604,0.0025953884244583063,0.25793872597929013,41.78683385579937,3190.0
.IXIC,GRU-AFBRL-Original,0.004149107156050994,0.002799993422569093,0.2925231329769435,38.58934169278997,3190.0
.IXIC,GRU-MSE,0.004002880079554987,0.002493104057287161,0.2640354699812555,50.689655172413794,3190.0
.IXIC,GRU-QLIKE,0.0038869352637392602,0.002569364192315429,0.24239855868297647,43.19749216300941,3190.0
.IXIC,LSTM-AFBRL,0.004712066571836886,0.0030063364267682836,0.3215566609694586,40.53291536050156,3190.0
.IXIC,LSTM-AFBRL-Original,0.005126003523766538,0.0033332846714643352,0.39912895018704414,33.98119122257054,3190.0
.IXIC,LSTM-MSE,0.004226055601904864,0.0026700387803854147,0.302142841373937,49.96865203761756,3190.0
.IXIC,LSTM-QLIKE,0.004336300975321251,0.002697402749146891,0.3192101971894741,44.1692789968652,3190.0
.KS11,GRU-AFBRL,0.003937219349670529,0.002743296055345131,0.26358458753013186,35.4287556415216,3102.0
.KS11,GRU-AFBRL-Original,0.004190903353104039,0.0028425880723705428,0.29122125219359957,34.04255319148936,3102.0
.KS11,GRU-MSE,0.003734956165282942,0.0025370634777530303,0.2528140665649272,42.16634429400386,3102.0
.KS11,GRU-QLIKE,0.0037845645941053103,0.0026885216758144466,0.25334443790687416,35.33204384268214,3102.0
.KS11,LSTM-AFBRL,0.004237815643662882,0.002854089791031295,0.2844658386174202,36.10573823339781,3102.0
.KS11,LSTM-AFBRL-Original,0.004525196751564575,0.003048628637641305,0.32343902169822336,33.558994197292066,3102.0
